,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
215,https://www.thecourier.co.uk/news/scotland/1351169/child-abuse-prevention-website-records-huge-increase-in-visitors-during-lockdown/,https://www.thecourier.co.uk/news/scotland/1351169/child-abuse-prevention-website-records-huge-increase-in-visitors-during-lockdown/amp/,Child abuse prevention website records huge increase in visitors during lockdown,20200603T173000Z,https://wpcluster.dctdigital.com/thecourier/wp-content/uploads/sites/54/2020/06/2.50720427-scaled.jpg,thecourier.co.uk,English,United Kingdom
216,https://meaww.com/cese-online-global-summit-impact-pornography-children-youth-role-in-child-on-child-harmful-behavior,https://meaww.com/amp/cese-online-global-summit-impact-pornography-children-youth-role-in-child-on-child-harmful-behavior,CESE Online Global Summit : Alarming consequence of early exposure to pornography is child - on - child sexual abuse,20200723T153000Z,https://cheesecake.articleassets.meaww.com/460978/uploads/39900340-ccf3-11ea-a2a8-e17531e25bc2_800_420.png,meaww.com,English,United States
217,https://www.rappler.com/world/regions/europe/265214-germany-investigating-suspects-pedophile-probe,https://amp.rappler.com/world/regions/europe/265214-germany-investigating-suspects-pedophile-probe,"Germany investigating 30 , 000 suspects in pedophile probe",20200629T151500Z,https://assets.rappler.com/612F469A6EA84F6BAE882D2B94A4B421/img/683C83CB9101485E9312D180536A97DB/pedophile.jpg,rappler.com,English,Philippines
218,https://news.abs-cbn.com/news/06/22/20/binay-seeks-probe-on-sexual-exploitation-of-children-during-covid-19-lockdown,https://news.abs-cbn.com/amp/news/06/22/20/binay-seeks-probe-on-sexual-exploitation-of-children-during-covid-19-lockdown,Binay seeks probe on sexual exploitation of children during COVID - 19 lockdown,20200622T121500Z,https://sa.kapamilya.com/absnews/abscbnnews/media/2020/news/06/22/20200622-nancy-binay-senate.jpg?ext=.jpg,news.abs-cbn.com,English,Philippines
219,https://www.socialmediatoday.com/news/facebook-joins-project-protect-to-combat-child-exploitation-online/579678/,,Facebook Joins  Project Protect  to Combat Child Exploitation Online,20200612T011500Z,https://www.socialmediatoday.com/user_media/cache/d5/cb/d5cbcfb672362d680400ff97f8f920d8.jpg,socialmediatoday.com,English,United States
220,https://www.plymouthherald.co.uk/news/uk-world-news/sick-teaching-assistant-26-used-4375517,,"Sick teaching assistant , 26 , used Amazon vouchers to buy online child abuse",20200729T193000Z,https://i2-prod.plymouthherald.co.uk/incoming/article4375522.ece/ALTERNATES/s1200/0_Kevin-Sheppard.png,plymouthherald.co.uk,English,United Kingdom
221,https://durangoherald.com/articles/330254-germany-plans-to-toughen-child-abuse-laws,https://durangoherald.com/amp/330254-germany-plans-to-toughen-child-abuse-laws,Germany plans to toughen child abuse laws,20200701T131500Z,https://dq5771y71zyji.cloudfront.net/assets/DH-square-ef81c868241f9a710c2873b6c89807b90d6ed1c8ed94a8151212111cf07f5a26.jpg?ts=0,durangoherald.com,English,United States
222,https://www.newsnow.co.uk/h/Lifestyle/Family/Child+Protection,,NewsNow : Child Protection news | Breaking News 24 / 7,20200805T143000Z,,newsnow.co.uk,English,United Kingdom
223,https://baomoi.com/bao-ve-tre-em-tren-moi-truong-mang/c/35228861.epi,https://m.baomoi.com/bao-ve-tre-em-tren-moi-truong-mang/c/35228861.epi,Bảo vệ trẻ em trên môi trường mạng,20200531T140000Z,https://baomoi-photo-fbcrawler.zadn.vn/w900_r16x9/2020_05_31_16_35228861/0f9a4b341977f029a966.jpg,baomoi.com,Vietnamese,Vietnam
224,https://www.manilatimes.net/2020/07/01/news/world/germany-probes-30000-sex-abuse-suspects/736687/,https://www.manilatimes.net/2020/07/01/news/world/germany-probes-30000-sex-abuse-suspects/736687/amp/,"Germany probes 30 , 000 sex abuse suspects – The Manila Times",20200701T023000Z,https://www.manilatimes.net/wp-content/uploads/2020/04/state-sponsored-torture20200425.jpg,manilatimes.net,English,Philippines
225,https://www.hurriyet.com.tr/aile/kuzenine-zorla-sigara-icirmeye-calisti-uzmanlardan-da-tepki-gecikmedi-bunun-adi-istismar-41559749,https://www.hurriyet.com.tr/amp/aile/kuzenine-zorla-sigara-icirmeye-calisti-uzmanlardan-da-tepki-gecikmedi-bunun-adi-istismar-41559749,Kuzenine zorla sigara içirmeye çalıştı ! Uzmanlardan da tepki gecikmedi : Bunun adı istismar,20200708T063000Z,https://i4.hurimg.com/i/hurriyet/75/0x0/5f055ff97152d80cf44faa1e.jpg,hurriyet.com.tr,Turkish,Turkey
226,https://www.bworldonline.com/calls-for-cooperation-as-online-child-sex-abuse-soars-in-europe/,,Calls for cooperation as online child sex abuse soars in Europe,20200618T080000Z,https://www.bworldonline.com/wp-content/uploads/2017/05/computer-laptop-1.jpg,bworldonline.com,English,Philippines
227,https://senego.com/abus-sexuels-le-senegal-dispose-dun-portail-en-ligne-pour-signaler-les-pedophiles-et-obssedes_1113651.html,,Abus sexuels : Le Sénégal dispose dun portail en ligne pour signaler les pédophiles et obssédés ... ,20200627T114500Z,https://senego.com/wp-content/uploads/2020/06/abus.jpg,senego.com,French,Senegal
228,https://mynorthwest.com/1991482/germany-plans-to-toughen-child-abuse-laws-2/,https://mynorthwest.com/1991482/germany-plans-to-toughen-child-abuse-laws-2/amp/,Germany plans to toughen child abuse laws,20200701T133000Z,https://mynorthwest.com/wp-content/uploads/2018/01/MYNW_Facebookj.jpg,mynorthwest.com,English,United States
229,https://mynorthwest.com/1991481/germany-plans-to-toughen-child-abuse-laws/,https://mynorthwest.com/1991481/germany-plans-to-toughen-child-abuse-laws/amp/,Germany plans to toughen child abuse laws,20200701T133000Z,https://mynorthwest.com/wp-content/uploads/2018/01/MYNW_Facebookj.jpg,mynorthwest.com,English,United States
230,https://finance.yahoo.com/news/c-o-r-r-e-172800579.html,https://finance.yahoo.com/amphtml/news/c-o-r-r-e-172800579.html,RCMP partners with the Dominican Republic to help in the fight against child sexual abuse,20200812T004500Z,,finance.yahoo.com,English,United States
231,https://www.theverge.com/2020/6/11/21287690/facebook-twitter-microsoft-google-fight-child-abuse,https://www.theverge.com/platform/amp/2020/6/11/21287690/facebook-twitter-microsoft-google-fight-child-abuse,"Facebook , Twitter , Microsoft , and Google renew pledge to fight online child exploitation",20200611T151500Z,https://cdn.vox-cdn.com/thumbor/G9ooK8RSWtM4hHiFYHKMRjIOXMs=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/8792127/acastro_170629_1777_0008.jpg,theverge.com,English,United States
232,https://www.thetelegraph.com/news/article/Germany-plans-to-toughen-child-abuse-laws-15378902.php,https://www.thetelegraph.com/news/amp/Germany-plans-to-toughen-child-abuse-laws-15378902.php,Germany plans to toughen child abuse laws,20200701T140000Z,https://s.hdnux.com/photos/01/12/66/43/19622097/3/rawImage.jpg,thetelegraph.com,English,United States
233,https://www.rte.ie/news/2020/0629/1150352-germany-paedophile-probe/,https://www.rte.ie/amp/1150352/ ,Thousands investigated in Germany paedophile probe,20200629T160000Z,https://img.rasset.ie/000c33dd-1600.jpg,rte.ie,English,Ireland
234,https://www.lubbockonline.com/opinion/20200720/our-view-education-vigilance-heightened-awareness-are-keys-to-reporting-child-abuse,https://www.lubbockonline.com/opinion/20200720/our-view-education-vigilance-heightened-awareness-are-keys-to-reporting-child-abuse?template=ampart,"Our view : Education , vigilance , heightened awareness are keys to reporting child abuse - Opinion - Lubbock Avalanche - Journal",20200720T204500Z,,lubbockonline.com,English,United States
235,https://in.reuters.com/article/us-technology-children-encryption/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures-idINKBN23I199,https://in.mobile.reuters.com/article/amp/idINKBN23I199,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T131500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200611&t=2&i=1521894748&r=LYNXMPEG5A0QY,in.reuters.com,English,United States
236,https://uk.reuters.com/article/uk-technology-children-encryption/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures-idUKKBN23I18X,https://uk.mobile.reuters.com/article/amp/idUKKBN23I18X,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T093000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200611&t=2&i=1521883200&r=LYNXMPEG5A0QS,uk.reuters.com,English,United States
237,https://uk.reuters.com/article/us-technology-children-encryption/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures-idUKKBN23I199,https://uk.mobile.reuters.com/article/amp/idUKKBN23I199,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T094500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200611&t=2&i=1521883522&r=LYNXMPEG5A0QY,uk.reuters.com,English,United States
238,https://www.reuters.com/article/us-technology-children-encryption-idUSKBN23I199,https://mobile.reuters.com/article/amp/idUSKBN23I199,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T094500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200611&t=2&i=1521883522&r=LYNXMPEG5A0QY,reuters.com,English,United States
239,https://www.reuters.com/article/us-technology-children-encryption/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures-idUSKBN23I199,https://mobile.reuters.com/article/amp/idUSKBN23I199,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T093000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200611&t=2&i=1521883522&r=LYNXMPEG5A0QY,reuters.com,English,United States
240,https://www.abc.net.au/news/2020-07-03/wa-gosnells-man-faces-court-over-alleged-child-sex-offences/12419096,https://amp.abc.net.au/article/12419096,WA man charged with 208 child sex offences allegedly linked to national online child exploitation network,20200703T000000Z,https://www.abc.net.au/cm/rimage/10580008-16x9-large.jpg?v=3,abc.net.au,English,Australia
241,https://www.telecompaper.com/news/dutch-govt-joins-with-ict-sector-to-fight-online-child-pornography--1342095,,Dutch govt joins with ICT sector to fight online child pornography,20200611T091500Z,https://www.telecompaper.com/content/images/2020/hamer-justitie-recht.jpg,telecompaper.com,English,Netherlands
242,https://www.sydsvenskan.se/2020-07-20/forovare-pa-natet-tack-covid19,,"Förövare på nätet : Tack , covid - 19",20200720T053000Z,https://www.sydsvenskan.se/images/XpcNhAkruZ4B8vZ8bnMlkKJ6XmY.jpg,sydsvenskan.se,Swedish,Sweden
243,https://brazilbusiness.einnews.com/pr_news/523511777/child-abuse-in-the-time-of-covid-19,https://brazilbusiness.einnews.com/amp/pr_news/523511777/child-abuse-in-the-time-of-covid-19,Child Abuse in the Time of COVID - 19,20200807T210000Z,,brazilbusiness.einnews.com,English,United States
244,"https://home.nzcity.co.nz/news/article.aspx?id=314337&fm=psp,tsf",,Mothers play an increasingly large and shocking role in South - East Asian child sexual abuse - 02 - Jul - 2020,20200701T201500Z,,home.nzcity.co.nz,English,New Zealand
245,"https://home.nzcity.co.nz/news/article.aspx?id=314337&fm=psp,tst",,Mothers play an increasingly large and shocking role in South - East Asian child sexual abuse - 02 - Jul - 2020,20200701T201500Z,,home.nzcity.co.nz,English,New Zealand
246,https://home.nzcity.co.nz/news/article.aspx?id=314337,,Mothers play an increasingly large and shocking role in South - East Asian child sexual abuse - 02 - Jul - 2020,20200701T203000Z,,home.nzcity.co.nz,English,New Zealand
247,https://home.nzcity.co.nz/news/article.aspx?id=314337&fm=newsmain%2cnarts,,Mothers play an increasingly large and shocking role in South - East Asian child sexual abuse - 02 - Jul - 2020,20200701T200000Z,,home.nzcity.co.nz,English,New Zealand
248,http://www.msn.com/en-nz/news/australia/adelaide-man-accused-of-filming-women-in-their-homes-and-possessing-child-abuse-material/ar-BB16Es4r,,Adelaide man accused of filming women in their homes and possessing child abuse material,20200713T034500Z,,msn.com,English,United States
249,https://www.sunshinecoastdaily.com.au/news/18yo-faces-child-abuse-material-charges-after-inte/4078083/,https://m.sunshinecoastdaily.com.au/news/18yo-faces-child-abuse-material-charges-after-inte/4078083/,Teen faces child exploit charges after international sting,20200813T093000Z,https://media.apnarm.net.au/media/images/2020/08/13/v3imagesbine22102a871fe23ad0684caaf0a18cbd0-vh131chl8gb6zdv9uu2_ct1880x930.jpg,sunshinecoastdaily.com.au,English,Australia
